# iter time(ns) max_DgradR max_DgradZ max_vRrho max_vZrho
1702 131.477 3.0021265035e-03 3.8737173784e-03 8.3665179158e-01 5.1576619895e-01
1703 131.555 3.0011012428e-03 3.8696660627e-03 8.3662546166e-01 5.1635401444e-01
1704 131.632 3.0008819447e-03 3.8656632979e-03 8.3664771574e-01 5.1685567881e-01
1705 131.709 3.0016986393e-03 3.8614957117e-03 8.3653360697e-01 5.1733345835e-01
1706 131.787 3.0011711748e-03 3.8562581632e-03 8.3640485950e-01 5.1798447370e-01
1707 131.864 3.0011345672e-03 3.8519658825e-03 8.3629235384e-01 5.1856397391e-01
1708 131.941 3.0009238237e-03 3.8497010442e-03 8.3629420856e-01 5.1909855004e-01
1709 132.019 3.0009155936e-03 3.8477089971e-03 8.3627777977e-01 5.1959365634e-01
1710 132.096 3.0009395340e-03 3.8446484562e-03 8.3615076962e-01 5.2019566081e-01
1711 132.173 3.0007283708e-03 3.8405301653e-03 8.3594156606e-01 5.2079469426e-01
1712 132.251 3.0001850590e-03 3.8353656465e-03 8.3602798745e-01 5.2136768050e-01
1713 132.328 3.0001592252e-03 3.8304483293e-03 8.3601784301e-01 5.2185420824e-01
1714 132.405 3.0004545553e-03 3.8277477491e-03 8.3587212373e-01 5.2241630710e-01
1715 132.483 2.9994206648e-03 3.8257720997e-03 8.3570598211e-01 5.2306828978e-01
1716 132.560 2.9994162259e-03 3.8227517669e-03 8.3576848732e-01 5.2363341224e-01
1717 132.637 2.9999952552e-03 3.8194588857e-03 8.3573926220e-01 5.2414527168e-01
1718 132.715 2.9995601669e-03 3.8164031601e-03 8.3568344284e-01 5.2469587190e-01
1719 132.792 3.0001804641e-03 3.8123127562e-03 8.3552692201e-01 5.2534071117e-01
1720 132.869 2.9994818168e-03 3.8071987459e-03 8.3549469390e-01 5.2590752209e-01
1721 132.947 2.9996389208e-03 3.8030141343e-03 8.3554337600e-01 5.2646700540e-01
1722 133.024 2.9989625669e-03 3.8020884216e-03 8.3550371024e-01 5.2698284279e-01
1723 133.101 3.0012664651e-03 3.8001312162e-03 8.3532928954e-01 5.2762104256e-01
1724 133.179 3.0022700023e-03 3.7971516484e-03 8.3529137022e-01 5.2824303457e-01
1725 133.256 3.0019651515e-03 3.7931595955e-03 8.3536871991e-01 5.2879519241e-01
1726 133.333 3.0018815390e-03 3.7891483157e-03 8.3531109838e-01 5.2928914678e-01
1727 133.411 3.0014645075e-03 3.7851774163e-03 8.3521947509e-01 5.2995817301e-01
1728 133.488 3.0000407730e-03 3.7813672047e-03 8.3512544805e-01 5.3059095430e-01
1729 133.565 3.0004946006e-03 3.7794748340e-03 8.3518472690e-01 5.3113632327e-01
1730 133.643 3.0031225505e-03 3.7770404947e-03 8.3519774285e-01 5.3167909954e-01
1731 133.720 3.0044632454e-03 3.7751933655e-03 8.3513142739e-01 5.3232294344e-01
1732 133.797 3.0045083305e-03 3.7723451109e-03 8.3495325732e-01 5.3294970834e-01
1733 133.875 3.0032506818e-03 3.7685051122e-03 8.3506624479e-01 5.3354077267e-01
1734 133.952 3.0017323167e-03 3.7636834521e-03 8.3511727523e-01 5.3408155959e-01
1735 134.029 3.0004416181e-03 3.7592472334e-03 8.3503407821e-01 5.3469295635e-01
1736 134.107 2.9978456559e-03 3.7584871710e-03 8.3491381458e-01 5.3534196168e-01
1737 134.184 2.9975328041e-03 3.7567385941e-03 8.3499654047e-01 5.3596438517e-01
1738 134.261 2.9992615551e-03 3.7540097342e-03 8.3503078646e-01 5.3649905046e-01
1739 134.339 2.9997107959e-03 3.7510085130e-03 8.3501366904e-01 5.3707645333e-01
1740 134.416 2.9988730361e-03 3.7483785389e-03 8.3492364385e-01 5.3778169558e-01
1741 134.493 2.9991240722e-03 3.7447764939e-03 8.3492557548e-01 5.3839880992e-01
1742 134.571 2.9984153496e-03 3.7402118996e-03 8.3500821422e-01 5.3896728951e-01
1743 134.648 2.9994030745e-03 3.7365623219e-03 8.3503589846e-01 5.3953049129e-01
1744 134.725 3.0010259228e-03 3.7360115217e-03 8.3493008525e-01 5.4023124437e-01
1745 134.803 3.0021954192e-03 3.7344919520e-03 8.3489723073e-01 5.4085332820e-01
1746 134.880 3.0040894105e-03 3.7320113267e-03 8.3504314886e-01 5.4146726593e-01
1747 134.957 3.0064088437e-03 3.7285780376e-03 8.3505532699e-01 5.4199405757e-01
1748 135.035 3.0075740545e-03 3.7252319477e-03 8.3500788522e-01 5.4269091362e-01
1749 135.112 3.0096174928e-03 3.7219498521e-03 8.3494711188e-01 5.4337000624e-01
1750 135.189 3.0114877803e-03 3.7177233231e-03 8.3507776452e-01 5.4397943494e-01
1751 135.267 3.0132606014e-03 3.7158624373e-03 8.3512858484e-01 5.4452643911e-01
1752 135.344 3.0153915571e-03 3.7138713735e-03 8.3513606462e-01 5.4520716520e-01
1753 135.421 3.0168661875e-03 3.7126617545e-03 8.3501074945e-01 5.4590145460e-01
1754 135.499 3.0187474912e-03 3.7105094986e-03 8.3514477058e-01 5.4650700394e-01
1755 135.576 3.0208573964e-03 3.7074224240e-03 8.3527112870e-01 5.4710845998e-01
1756 135.654 3.0230442136e-03 3.7034089896e-03 8.3526440990e-01 5.4776205183e-01
1757 135.731 3.0241269672e-03 3.6999071366e-03 8.3519051475e-01 5.4845335242e-01
1758 135.808 3.0245423247e-03 3.6948193814e-03 8.3518441562e-01 5.4900999346e-01
1759 135.886 3.0258948058e-03 3.6921180210e-03 8.3518306473e-01 5.4952695594e-01
1760 135.963 3.0260373913e-03 3.6884946702e-03 8.3508103940e-01 5.5005324780e-01
1761 136.040 3.0266033586e-03 3.6843561490e-03 8.3496557567e-01 5.5065574468e-01
1762 136.118 3.0270032784e-03 3.6809076116e-03 8.3484683092e-01 5.5125162414e-01
1763 136.195 3.0278861013e-03 3.6765471627e-03 8.3484145168e-01 5.5177039512e-01
1764 136.272 3.0284709668e-03 3.6712858727e-03 8.3483238771e-01 5.5224529348e-01
1765 136.350 3.0290440541e-03 3.6651353635e-03 8.3471326191e-01 5.5289042457e-01
1766 136.427 3.0295475398e-03 3.6613179746e-03 8.3448683682e-01 5.5349692608e-01
1767 136.504 3.0301461291e-03 3.6590611560e-03 8.3455791947e-01 5.5401792829e-01
1768 136.582 3.0314478442e-03 3.6559024198e-03 8.3456080557e-01 5.5452626331e-01
1769 136.659 3.0315016485e-03 3.6518515616e-03 8.3443821194e-01 5.5513225994e-01
1770 136.736 3.0321462642e-03 3.6472359443e-03 8.3430745501e-01 5.5574164324e-01
1771 136.814 3.0336487170e-03 3.6433992067e-03 8.3427199431e-01 5.5629530114e-01
1772 136.891 3.0344496508e-03 3.6386799821e-03 8.3427143474e-01 5.5682097370e-01
1773 136.968 3.0350744289e-03 3.6330890324e-03 8.3422451547e-01 5.5736934685e-01
1774 137.046 3.0356517812e-03 3.6294204440e-03 8.3411128344e-01 5.5798204788e-01
1775 137.123 3.0372063290e-03 3.6270767369e-03 8.3396968239e-01 5.5858505727e-01
1776 137.200 3.0378202960e-03 3.6244269919e-03 8.3400805356e-01 5.5911345612e-01
1777 137.278 3.0390645514e-03 3.6209033059e-03 8.3401668119e-01 5.5960619967e-01
1778 137.355 3.0397731337e-03 3.6165152460e-03 8.3390036916e-01 5.6025563836e-01
1779 137.432 3.0408637203e-03 3.6116372398e-03 8.3372853658e-01 5.6087325662e-01
1780 137.510 3.0423611572e-03 3.6075012547e-03 8.3378945272e-01 5.6140484386e-01
1781 137.587 3.0431290084e-03 3.6025100991e-03 8.3379519385e-01 5.6191731233e-01
1782 137.664 3.0440073061e-03 3.6000292295e-03 8.3367631257e-01 5.6254705403e-01
1783 137.742 3.0454513224e-03 3.5968074738e-03 8.3355008300e-01 5.6316854902e-01
1784 137.819 3.0469831013e-03 3.5941358639e-03 8.3349113912e-01 5.6372776523e-01
1785 137.896 3.0475221515e-03 3.5911822104e-03 8.3349449144e-01 5.6426495282e-01
1786 137.974 3.0487502859e-03 3.5873807156e-03 8.3344288059e-01 5.6485129930e-01
1787 138.051 3.0506276750e-03 3.5827406945e-03 8.3333442687e-01 5.6547716073e-01
1788 138.128 3.0517195524e-03 3.5777802405e-03 8.3318617093e-01 5.6607859456e-01
1789 138.206 3.0531157053e-03 3.5734915900e-03 8.3321092872e-01 5.6661956509e-01
1790 138.283 3.0540605568e-03 3.5716838940e-03 8.3322462404e-01 5.6716705540e-01
1791 138.360 3.0559346099e-03 3.5690368659e-03 8.3311427345e-01 5.6781094529e-01
1792 138.438 3.0572534598e-03 3.5655587091e-03 8.3292775707e-01 5.6844278855e-01
1793 138.515 3.0588077192e-03 3.5627339691e-03 8.3298878582e-01 5.6898805554e-01
1794 138.592 3.0599238728e-03 3.5595606178e-03 8.3300084879e-01 5.6950009372e-01
1795 138.670 3.0613894835e-03 3.5555637437e-03 8.3289454245e-01 5.7018677631e-01
1796 138.747 3.0634808328e-03 3.5507523766e-03 8.3279575024e-01 5.7082366158e-01
1797 138.824 3.0646193505e-03 3.5458605026e-03 8.3276807011e-01 5.7137990004e-01
1798 138.902 3.0659557484e-03 3.5443178086e-03 8.3277906944e-01 5.7193188314e-01
1799 138.979 3.0679117640e-03 3.5422878047e-03 8.3276104617e-01 5.7257866512e-01
1800 139.056 3.0698469600e-03 3.5394417404e-03 8.3266109409e-01 5.7322113292e-01
1801 139.134 3.0709878521e-03 3.5357875710e-03 8.3255436974e-01 5.7382827440e-01
1802 139.211 3.0726062194e-03 3.5329496726e-03 8.3260974990e-01 5.7438527881e-01
1803 139.288 3.0748148982e-03 3.5296361839e-03 8.3263246373e-01 5.7498557515e-01
1804 139.366 3.0763663655e-03 3.5255217853e-03 8.3253199296e-01 5.7565091761e-01
1805 139.443 3.0782561258e-03 3.5206151861e-03 8.3238861420e-01 5.7630067447e-01
1806 139.520 3.0795152967e-03 3.5178513713e-03 8.3248994504e-01 5.7686328065e-01
1807 139.598 3.0818778112e-03 3.5164794310e-03 8.3251248581e-01 5.7741949366e-01
1808 139.675 3.0836065293e-03 3.5143059509e-03 8.3244369580e-01 5.7814739772e-01
1809 139.753 3.0856494242e-03 3.5113381244e-03 8.3235620767e-01 5.7880359021e-01
1810 139.830 3.0871152586e-03 3.5075836225e-03 8.3237760008e-01 5.7939633272e-01
1811 139.907 3.0891234503e-03 3.5030505767e-03 8.3240060581e-01 5.7996708344e-01
1812 139.985 3.0915070659e-03 3.4977475620e-03 8.3241871617e-01 5.8066973455e-01
1813 140.062 3.0931917872e-03 3.4916835795e-03 8.3233158502e-01 5.8133297864e-01
1814 140.139 3.0949042573e-03 3.4875104952e-03 8.3227761867e-01 5.8197451090e-01
1815 140.217 3.0970511840e-03 3.4848774195e-03 8.3236955340e-01 5.8255175648e-01
1816 140.294 3.0995651270e-03 3.4814728579e-03 8.3240586756e-01 5.8321928490e-01
1817 140.371 3.1009666725e-03 3.4773043733e-03 8.3231979498e-01 5.8390046082e-01
1818 140.449 3.1031621089e-03 3.4723799592e-03 8.3221773925e-01 5.8457260957e-01
1819 140.526 3.1056165487e-03 3.4667080239e-03 8.3237079506e-01 5.8515698700e-01
1820 140.603 3.1078021755e-03 3.4602973742e-03 8.3240860591e-01 5.8579836134e-01
1821 140.681 3.1098406380e-03 3.4537063742e-03 8.3237974399e-01 5.8651850916e-01
1822 140.758 3.1117045669e-03 3.4490829817e-03 8.3230831650e-01 5.8719869576e-01
1823 140.835 3.1143455159e-03 3.4452630185e-03 8.3238685616e-01 5.8779086998e-01
1824 140.913 3.1162188417e-03 3.4407017175e-03 8.3243267091e-01 5.8840150034e-01
1825 140.990 3.1188478093e-03 3.4354121606e-03 8.3248523049e-01 5.8916997974e-01
1826 141.067 3.1205354273e-03 3.4312717123e-03 8.3241588760e-01 5.8985889687e-01
1827 141.145 3.1232639706e-03 3.4263980356e-03 8.3242094187e-01 5.9049354746e-01
1828 141.222 3.1256125118e-03 3.4207991324e-03 8.3255109170e-01 5.9109586360e-01
1829 141.299 3.1280236933e-03 3.4144833843e-03 8.3260626478e-01 5.9185039579e-01
1830 141.377 3.1299378240e-03 3.4084484467e-03 8.3253977614e-01 5.9254875077e-01
1831 141.454 3.1323828092e-03 3.4045292896e-03 8.3250788498e-01 5.9322993912e-01
1832 141.531 3.1352450853e-03 3.4007463314e-03 8.3268839742e-01 5.9384114327e-01
1833 141.609 3.1373702456e-03 3.3962437114e-03 8.3274696205e-01 5.9455461533e-01
1834 141.686 3.1395216912e-03 3.3913413707e-03 8.3275504074e-01 5.9528298406e-01
1835 141.763 3.1420375315e-03 3.3872899363e-03 8.3270512237e-01 5.9599249413e-01
1836 141.841 3.1450380203e-03 3.3825263659e-03 8.3284759855e-01 5.9661331951e-01
1837 141.918 3.1468928554e-03 3.3770582443e-03 8.3292551010e-01 5.9728622596e-01
1838 141.995 3.1495682179e-03 3.3708935195e-03 8.3300085937e-01 5.9806139346e-01
1839 142.073 3.1522746480e-03 3.3653740143e-03 8.3295498075e-01 5.9878153463e-01
1840 142.150 3.1550178349e-03 3.3615654923e-03 8.3302704693e-01 5.9941571323e-01
1841 142.227 3.1557800070e-03 3.3566465547e-03 8.3305523457e-01 5.9994353773e-01
1842 142.305 3.1566157783e-03 3.3510430153e-03 8.3301136294e-01 6.0064878036e-01
1843 142.382 3.1579905972e-03 3.3451801472e-03 8.3285358307e-01 6.0127537953e-01
1844 142.459 3.1588926013e-03 3.3400275706e-03 8.3270775573e-01 6.0184223365e-01
1845 142.537 3.1602030204e-03 3.3341977036e-03 8.3279252206e-01 6.0238600167e-01
1846 142.614 3.1607744819e-03 3.3276997175e-03 8.3276288949e-01 6.0302561909e-01
1847 142.691 3.1624373147e-03 3.3205431262e-03 8.3265789477e-01 6.0366919539e-01
1848 142.769 3.1634521692e-03 3.3139015729e-03 8.3252817152e-01 6.0426758038e-01
1849 142.846 3.1649215179e-03 3.3092842252e-03 8.3251629575e-01 6.0482774767e-01
1850 142.923 3.1656716826e-03 3.3046066045e-03 8.3250121217e-01 6.0541164472e-01
1851 143.001 3.1672287180e-03 3.2992638091e-03 8.3246229983e-01 6.0607271679e-01
1852 143.078 3.1687474698e-03 3.2934785190e-03 8.3234687306e-01 6.0670141315e-01
1853 143.155 3.1699744429e-03 3.2886048002e-03 8.3222946660e-01 6.0727851457e-01
1854 143.233 3.1710451565e-03 3.2830739731e-03 8.3224317006e-01 6.0780626541e-01
1855 143.310 3.1723780221e-03 3.2768946626e-03 8.3225600694e-01 6.0848537170e-01
1856 143.387 3.1743802671e-03 3.2700757799e-03 8.3215536443e-01 6.0915123924e-01
1857 143.465 3.1753789525e-03 3.2636040379e-03 8.3197817585e-01 6.0974583110e-01
1858 143.542 3.1769067346e-03 3.2591937141e-03 8.3201537155e-01 6.1027590848e-01
1859 143.619 3.1784517610e-03 3.2547808701e-03 8.3204328797e-01 6.1091488802e-01
1860 143.697 3.1803651611e-03 3.2497223204e-03 8.3195791359e-01 6.1161316422e-01
1861 143.774 3.1815951560e-03 3.2440586514e-03 8.3184757739e-01 6.1222580782e-01
1862 143.851 3.1831796204e-03 3.2394879119e-03 8.3178618373e-01 6.1279383540e-01
1863 143.929 3.1850187479e-03 3.2342788868e-03 8.3182966085e-01 6.1336938479e-01
1864 144.006 3.1867289864e-03 3.2284396098e-03 8.3177184218e-01 6.1408650072e-01
1865 144.084 3.1884382982e-03 3.2219783924e-03 8.3171535627e-01 6.1471776394e-01
1866 144.161 3.1898160550e-03 3.2158812033e-03 8.3155806582e-01 6.1532324073e-01
1867 144.238 3.1919580130e-03 3.2112949784e-03 8.3161758933e-01 6.1587010680e-01
1868 144.316 3.1934800369e-03 3.2071717380e-03 8.3162461631e-01 6.1657330435e-01
1869 144.393 3.1956399993e-03 3.2024208664e-03 8.3158395026e-01 6.1722376543e-01
1870 144.470 3.1968283322e-03 3.1970497915e-03 8.3143089169e-01 6.1786657706e-01
1871 144.548 3.1992881355e-03 3.1927921347e-03 8.3140984443e-01 6.1843207865e-01
1872 144.625 3.2010952055e-03 3.1879264976e-03 8.3148169962e-01 6.1907873652e-01
1873 144.702 3.2032206557e-03 3.1824475029e-03 8.3145737536e-01 6.1975815006e-01
1874 144.780 3.2047193845e-03 3.1763628882e-03 8.3134134888e-01 6.2042896048e-01
1875 144.857 3.2070188572e-03 3.1706233680e-03 8.3124336248e-01 6.2101369960e-01
1876 144.934 3.2092367232e-03 3.1654738105e-03 8.3134849170e-01 6.2160937214e-01
1877 145.012 3.2111966917e-03 3.1616634508e-03 8.3134103692e-01 6.2232496114e-01
1878 145.089 3.2129947171e-03 3.1572422824e-03 8.3128948216e-01 6.2301586666e-01
1879 145.166 3.2151496468e-03 3.1522244876e-03 8.3118294119e-01 6.2362046440e-01
1880 145.244 3.2177601892e-03 3.1483273237e-03 8.3122606780e-01 6.2419852774e-01
1881 145.321 3.2195699965e-03 3.1438255806e-03 8.3123601874e-01 6.2492019896e-01
1882 145.398 3.2217661656e-03 3.1387261809e-03 8.3125061204e-01 6.2563184301e-01
1883 145.476 3.2239021189e-03 3.1330363114e-03 8.3116121527e-01 6.2625694110e-01
1884 145.553 3.2266779974e-03 3.1276937341e-03 8.3111866764e-01 6.2686659958e-01
1885 145.630 3.2285035654e-03 3.1225337427e-03 8.3118502582e-01 6.2754465109e-01
1886 145.708 3.2309433989e-03 3.1181487724e-03 8.3122510227e-01 6.2827769592e-01
1887 145.785 3.2333391869e-03 3.1140780586e-03 8.3115342355e-01 6.2892395506e-01
1888 145.862 3.2359938280e-03 3.1094186142e-03 8.3104142746e-01 6.2956726932e-01
1889 145.940 3.2381976490e-03 3.1058738480e-03 8.3115956991e-01 6.3019227826e-01
1890 146.017 3.2405112991e-03 3.1017555396e-03 8.3121778879e-01 6.3094739840e-01
1891 146.094 3.2431583263e-03 3.0970542185e-03 8.3116441186e-01 6.3163014818e-01
1892 146.172 3.2457077332e-03 3.0917765406e-03 8.3111811837e-01 6.3229846716e-01
1893 146.249 3.2482717258e-03 3.0868553670e-03 8.3115526684e-01 6.3287997039e-01
1894 146.326 3.2504747356e-03 3.0821248116e-03 8.3123222588e-01 6.3364513772e-01
1895 146.404 3.2533649114e-03 3.0768236434e-03 8.3123750000e-01 6.3437176953e-01
1896 146.481 3.2558251870e-03 3.0726407041e-03 8.3121544097e-01 6.3506233168e-01
1897 146.558 3.2587168114e-03 3.0683651819e-03 8.3117200262e-01 6.3566582143e-01
1898 146.636 3.2608248207e-03 3.0651374697e-03 8.3126831446e-01 6.3638033524e-01
1899 146.713 3.2639549058e-03 3.0614207417e-03 8.3133776700e-01 6.3714284238e-01
1900 146.790 3.2664291374e-03 3.0571347265e-03 8.3133481700e-01 6.3785637990e-01
1901 146.868 3.2695473714e-03 3.0522855664e-03 8.3122304975e-01 6.3848258720e-01
1902 146.945 3.2716179544e-03 3.0477933854e-03 8.3133571768e-01 6.3928576724e-01
1903 147.022 3.2749152895e-03 3.0435084445e-03 8.3146370488e-01 6.4009462339e-01
1904 147.100 3.2776982568e-03 3.0386656048e-03 8.3148051567e-01 6.4089258425e-01
1905 147.177 3.2807513378e-03 3.0332712338e-03 8.3143235679e-01 6.4187221788e-01
1906 147.254 3.2831370198e-03 3.0287904182e-03 8.3146798133e-01 6.4276320670e-01
1907 147.332 3.2862685619e-03 3.0259181098e-03 8.3161625593e-01 6.4360633362e-01
1908 147.409 3.2893146686e-03 3.0226194130e-03 8.3165349564e-01 6.4440466591e-01
1909 147.486 3.2923186382e-03 3.0187643461e-03 8.3166920717e-01 6.4535829974e-01
1910 147.564 3.2949970899e-03 3.0143585541e-03 8.3162691885e-01 6.4627755816e-01
1911 147.641 3.2979976684e-03 3.0103010091e-03 8.3179616944e-01 6.4716362642e-01
1912 147.718 3.3013081888e-03 3.0064762979e-03 8.3186323842e-01 6.4798977430e-01
1913 147.796 3.3042791454e-03 3.0029027352e-03 8.3193355526e-01 6.4872708689e-01
1914 147.873 3.3072272193e-03 3.0014260866e-03 8.3189341083e-01 6.4974726245e-01
1915 147.950 3.3100846869e-03 2.9993899184e-03 8.3200722566e-01 6.5069114071e-01
1916 148.028 3.3136461168e-03 2.9967989986e-03 8.3213503622e-01 6.5154578559e-01
1917 148.105 3.3166001289e-03 2.9936583562e-03 8.3222680789e-01 6.5238673613e-01
1918 148.183 3.3197914783e-03 2.9899732724e-03 8.3220823246e-01 6.5314844801e-01
1919 148.260 3.3225413066e-03 2.9860051558e-03 8.3225015382e-01 6.5385209663e-01
1920 148.337 3.3263201978e-03 2.9839365615e-03 8.3243875300e-01 6.5490758444e-01
1921 148.415 3.3292733290e-03 2.9823209356e-03 8.3255272744e-01 6.5587358778e-01
1922 148.492 3.3326958066e-03 2.9801576816e-03 8.3256337251e-01 6.5675012415e-01
1923 148.569 3.3353399681e-03 2.9774513818e-03 8.3257943576e-01 6.5753724283e-01
1924 148.647 3.3377159724e-03 2.9747920935e-03 8.3265101845e-01 6.5813518052e-01
1925 148.724 3.3390526473e-03 2.9729196709e-03 8.3267246630e-01 6.5872287827e-01
1926 148.801 3.3410813424e-03 2.9704228199e-03 8.3261866917e-01 6.5960759916e-01
1927 148.879 3.3421963549e-03 2.9671165892e-03 8.3254955120e-01 6.6040701012e-01
1928 148.956 3.3446207672e-03 2.9629385331e-03 8.3250068639e-01 6.6112117989e-01
1929 149.033 3.3462446208e-03 2.9588363083e-03 8.3255319751e-01 6.6175009663e-01
1930 149.111 3.3482757061e-03 2.9556790076e-03 8.3254538463e-01 6.6229364455e-01
1931 149.188 3.3495476304e-03 2.9525627515e-03 8.3250684222e-01 6.6289797642e-01
1932 149.265 3.3519834239e-03 2.9495299267e-03 8.3236537585e-01 6.6372753146e-01
1933 149.343 3.3538893010e-03 2.9460254127e-03 8.3242772145e-01 6.6447014306e-01
1934 149.420 3.3559356512e-03 2.9440163964e-03 8.3246461700e-01 6.6519044076e-01
1935 149.497 3.3574986430e-03 2.9413704989e-03 8.3245711604e-01 6.6583118633e-01
1936 149.575 3.3598301487e-03 2.9380779775e-03 8.3234674642e-01 6.6638369789e-01
1937 149.652 3.3620101632e-03 2.9341406209e-03 8.3229490997e-01 6.6695683366e-01
1938 149.729 3.3640849483e-03 2.9314250030e-03 8.3237525463e-01 6.6770683707e-01
1939 149.807 3.3659236907e-03 2.9284376789e-03 8.3239924574e-01 6.6838356257e-01
1940 149.884 3.3681644354e-03 2.9248570178e-03 8.3232042779e-01 6.6897249918e-01
1941 149.961 3.3704191756e-03 2.9206790073e-03 8.3223599921e-01 6.6948692694e-01
1942 150.039 3.3725357332e-03 2.9171883834e-03 8.3228453833e-01 6.7023857339e-01
1943 150.116 3.3735963084e-03 2.9145664777e-03 8.3234047319e-01 6.7095112849e-01
1944 150.193 3.3753169698e-03 2.9122846420e-03 8.3229366215e-01 6.7157608992e-01
1945 150.271 3.3768793508e-03 2.9094209658e-03 8.3225324268e-01 6.7213507345e-01
1946 150.348 3.3790498093e-03 2.9060624969e-03 8.3219672358e-01 6.7278661875e-01
1947 150.425 3.3803736510e-03 2.9040403013e-03 8.3228505750e-01 6.7353510252e-01
1948 150.503 3.3821410357e-03 2.9014611145e-03 8.3227712088e-01 6.7419605712e-01
1949 150.580 3.3838041915e-03 2.8983248896e-03 8.3227449569e-01 6.7479851474e-01
1950 150.657 3.3860423709e-03 2.8946344629e-03 8.3216964051e-01 6.7536309911e-01
1951 150.735 3.3876181721e-03 2.8919392662e-03 8.3223284771e-01 6.7614104520e-01
1952 150.812 3.3894460498e-03 2.8890552491e-03 8.3227164089e-01 6.7683816730e-01
1953 150.889 3.3911911785e-03 2.8856372566e-03 8.3230154336e-01 6.7748188785e-01
1954 150.967 3.3935110824e-03 2.8816863475e-03 8.3222926627e-01 6.7808307078e-01
1955 151.044 3.3953307572e-03 2.8787155179e-03 8.3218968263e-01 6.7877069372e-01
1956 151.121 3.3972330851e-03 2.8771523169e-03 8.3227257785e-01 6.7950428487e-01
1957 151.199 3.3990490769e-03 2.8750546142e-03 8.3233549462e-01 6.8018481696e-01
1958 151.276 3.4014648675e-03 2.8724252264e-03 8.3229628482e-01 6.8082280366e-01
1959 151.353 3.4035068590e-03 2.8692685619e-03 8.3222129492e-01 6.8142563333e-01
1960 151.431 3.4054977685e-03 2.8671454522e-03 8.3228623644e-01 6.8219608413e-01
