r	z	sc	eng	energy_estimate
14.0	0.8	0.0	4600.0	0.9974153961029657
16.0	0.8	0.0	4600.0	0.9982390085495402
18.0	0.8	0.0	4600.0	0.9985296309605953
20.0	0.8	0.0	4600.0	0.9987111339938586
22.0	0.8	0.0	4600.0	0.9988092464049987
24.0	0.8	0.0	4600.0	0.998501256958132
6.0	1.0	0.0	4600.0	0.9883690791221793
8.0	1.0	0.0	4600.0	0.9941814544604073
10.0	1.0	0.0	4600.0	0.9962586865893577
12.0	1.0	0.0	4600.0	0.9971823914226823
14.0	1.0	0.0	4600.0	0.9976410323885254
16.0	1.0	0.0	4600.0	0.9979834490825482
18.0	1.0	0.0	4600.0	0.9984485355656424
20.0	1.0	0.0	4600.0	0.9986389571351748
22.0	1.0	0.0	4600.0	0.9984601588757211
24.0	1.0	0.0	4600.0	0.9987757378476927
6.0	1.2	0.0	4600.0	0.9884495516955161
8.0	1.2	0.0	4600.0	0.994219636373965
10.0	1.2	0.0	4600.0	0.996311091641422
12.0	1.2	0.0	4600.0	0.9972785642734557
14.0	1.2	0.0	4600.0	0.9978003147829368
16.0	1.2	0.0	4600.0	0.998120597430475
18.0	1.2	0.0	4600.0	0.9983355300718268
20.0	1.2	0.0	4600.0	0.9984959800895242
22.0	1.2	0.0	4600.0	0.9986916834311849
24.0	1.2	0.0	4600.0	0.9988698187678793
6.0	1.4	0.0	4600.0	0.9885584988594335
8.0	1.4	0.0	4600.0	0.9942610325651103
10.0	1.4	0.0	4600.0	0.9963431684304158
12.0	1.4	0.0	4600.0	0.9973286667991419
14.0	1.4	0.0	4600.0	0.9978771087813093
16.0	1.4	0.0	4600.0	0.9982233205753681
18.0	1.4	0.0	4600.0	0.9984567354804699
20.0	1.4	0.0	4600.0	0.9986333012330788
22.0	1.4	0.0	4600.0	0.9987948826400191
24.0	1.4	0.0	4600.0	0.9989049035226263
6.0	1.6	0.0	4600.0	0.9887009995312852
8.0	1.6	0.0	4600.0	0.9943088959453275
10.0	1.6	0.0	4600.0	0.996369710816946
12.0	1.6	0.0	4600.0	0.9973582638254417
14.0	1.6	0.0	4600.0	0.9979180242962765
16.0	1.6	0.0	4600.0	0.9982768016223981
18.0	1.6	0.0	4600.0	0.9985214728630659
20.0	1.6	0.0	4600.0	0.9987013610709753
22.0	1.6	0.0	4600.0	0.9988434854812436
24.0	1.6	0.0	4600.0	0.9989194388049104
6.0	1.8	0.0	4600.0	0.9888755053827356
8.0	1.8	0.0	4600.0	0.9943634620832008
10.0	1.8	0.0	4600.0	0.9963961675590285
12.0	1.8	0.0	4600.0	0.9973797422542093
14.0	1.8	0.0	4600.0	0.9979424847272608
16.0	1.8	0.0	4600.0	0.998305955923214
18.0	1.8	0.0	4600.0	0.9985563681013535
20.0	1.8	0.0	4600.0	0.9987365567185505
22.0	1.8	0.0	4600.0	0.998866092080902
24.0	1.8	0.0	4600.0	0.9989285500289079
6.0	2.0	0.0	4600.0	0.9890805647344126
8.0	2.0	0.0	4600.0	0.9944253652902908
10.0	2.0	0.0	4600.0	0.9964247463272116
12.0	2.0	0.0	4600.0	0.9973984879217143
14.0	2.0	0.0	4600.0	0.9979592710947823
16.0	2.0	0.0	4600.0	0.9983231443417199
18.0	2.0	0.0	4600.0	0.9985750426897412
20.0	2.0	0.0	4600.0	0.9987545584491814
22.0	2.0	0.0	4600.0	0.9988782844912008
24.0	2.0	0.0	4600.0	0.9989372448359876
6.0	0.0	0.0	5000.0	0.9888784958398728
8.0	0.0	0.0	5000.0	0.9908682888855911
10.0	0.0	0.0	5000.0	0.9936590688895179
12.0	0.0	0.0	5000.0	0.9948391597321103
14.0	0.0	0.0	5000.0	0.9953780200437582
16.0	0.0	0.0	5000.0	0.9965714781107777
18.0	0.0	0.0	5000.0	0.9973993325004701
20.0	0.0	0.0	5000.0	0.9978927461493435
22.0	0.0	0.0	5000.0	0.9981365725163952
24.0	0.0	0.0	5000.0	0.9984115681796341
6.0	0.2	0.0	5000.0	0.9878715007456821
8.0	0.2	0.0	5000.0	0.9916406489941227
10.0	0.2	0.0	5000.0	0.9941697450844871
12.0	0.2	0.0	5000.0	0.9958482099450389
14.0	0.2	0.0	5000.0	0.9967226209160913
16.0	0.2	0.0	5000.0	0.9973376555006466
18.0	0.2	0.0	5000.0	0.997723642977057
20.0	0.2	0.0	5000.0	0.9980393610011395
22.0	0.2	0.0	5000.0	0.9984112343096267
24.0	0.2	0.0	5000.0	0.9986221206340737
6.0	0.4	0.0	5000.0	0.9882966301290683
8.0	0.4	0.0	5000.0	0.9936820209364742
10.0	0.4	0.0	5000.0	0.9951796070277789
12.0	0.4	0.0	5000.0	0.9971593329941826
14.0	0.4	0.0	5000.0	0.997710848945321
16.0	0.4	0.0	5000.0	0.9981137455999664
18.0	0.4	0.0	5000.0	0.9984029874871673
20.0	0.4	0.0	5000.0	0.998569977150075
22.0	0.4	0.0	5000.0	0.9985713301283498
24.0	0.4	0.0	5000.0	0.9987723400093278
6.0	0.6	0.0	5000.0	0.9883500981387668
8.0	0.6	0.0	5000.0	0.9940595615994114
10.0	0.6	0.0	5000.0	0.9958380728902257
12.0	0.6	0.0	5000.0	0.9971102282281186
14.0	0.6	0.0	5000.0	0.9978851259051873
16.0	0.6	0.0	5000.0	0.9982259304680262
18.0	0.6	0.0	5000.0	0.9984223330856634
20.0	0.6	0.0	5000.0	0.9985252448004697
22.0	0.6	0.0	5000.0	0.9986954709857783
24.0	0.6	0.0	5000.0	0.9988779316906196
6.0	0.8	0.0	5000.0	0.9883915341001381
8.0	0.8	0.0	5000.0	0.9941753591005102
10.0	0.8	0.0	5000.0	0.9961611625663168
12.0	0.8	0.0	5000.0	0.9969396783353222
14.0	0.8	0.0	5000.0	0.9974540870074502
16.0	0.8	0.0	5000.0	0.9982645385814138
18.0	0.8	0.0	5000.0	0.9985418338161196
20.0	0.8	0.0	5000.0	0.9987199468592304
22.0	0.8	0.0	5000.0	0.9988302728951793
24.0	0.8	0.0	5000.0	0.9984325128281767
6.0	1.0	0.0	5000.0	0.9884517865367433
8.0	1.0	0.0	5000.0	0.9942267228275421
10.0	1.0	0.0	5000.0	0.9962804816855485
12.0	1.0	0.0	5000.0	0.997183579398124
14.0	1.0	0.0	5000.0	0.9976145959398937
16.0	1.0	0.0	5000.0	0.9979680235092577
18.0	1.0	0.0	5000.0	0.9984900160334607
20.0	1.0	0.0	5000.0	0.9986798371772967
22.0	1.0	0.0	5000.0	0.9984133663174453
24.0	1.0	0.0	5000.0	0.9987497867427682
6.0	1.2	0.0	5000.0	0.9885352678560132
8.0	1.2	0.0	5000.0	0.9942662150109113
10.0	1.2	0.0	5000.0	0.9963373792851626
12.0	1.2	0.0	5000.0	0.9972886896950659
14.0	1.2	0.0	5000.0	0.9977952363738462
16.0	1.2	0.0	5000.0	0.9981025466099224
18.0	1.2	0.0	5000.0	0.998309363834894
20.0	1.2	0.0	5000.0	0.99846292307696
22.0	1.2	0.0	5000.0	0.9986595240480357
24.0	1.2	0.0	5000.0	0.9988612185535825
6.0	1.4	0.0	5000.0	0.9886462014802044
8.0	1.4	0.0	5000.0	0.9943088983749694
10.0	1.4	0.0	5000.0	0.9963715569854521
12.0	1.4	0.0	5000.0	0.9973436191464193
14.0	1.4	0.0	5000.0	0.9978802967158812
16.0	1.4	0.0	5000.0	0.9982189080873316
18.0	1.4	0.0	5000.0	0.9984436448855103
20.0	1.4	0.0	5000.0	0.9986161397130461
22.0	1.4	0.0	5000.0	0.9987838272650325
24.0	1.4	0.0	5000.0	0.9989029695785911
6.0	1.6	0.0	5000.0	0.9887908307098143
8.0	1.6	0.0	5000.0	0.994357154895204
10.0	1.6	0.0	5000.0	0.9963990192543412
12.0	1.6	0.0	5000.0	0.9973759859460892
14.0	1.6	0.0	5000.0	0.9979253416111017
16.0	1.6	0.0	5000.0	0.9982792082855582
18.0	1.6	0.0	5000.0	0.9985174395158961
20.0	1.6	0.0	5000.0	0.9986936003925643
22.0	1.6	0.0	5000.0	0.9988384890440495
24.0	1.6	0.0	5000.0	0.9989202416670513
6.0	1.8	0.0	5000.0	0.9889670297667567
8.0	1.8	0.0	5000.0	0.9944124248420118
10.0	1.8	0.0	5000.0	0.9964259626749894
12.0	1.8	0.0	5000.0	0.9973987576480328
14.0	1.8	0.0	5000.0	0.9979531235035239
16.0	1.8	0.0	5000.0	0.9983119379842897
18.0	1.8	0.0	5000.0	0.998557208026872
20.0	1.8	0.0	5000.0	0.9987345536543674
22.0	1.8	0.0	5000.0	0.998865381919971
24.0	1.8	0.0	5000.0	0.9989305125977951
6.0	2.0	0.0	5000.0	0.9891731835296257
8.0	2.0	0.0	5000.0	0.994474530073644
10.0	2.0	0.0	5000.0	0.9964546548142565
12.0	2.0	0.0	5000.0	0.9974181066479281
14.0	2.0	0.0	5000.0	0.9979719270674986
16.0	2.0	0.0	5000.0	0.9983314948753211
18.0	2.0	0.0	5000.0	0.9985792780776498
20.0	2.0	0.0	5000.0	0.9987559192210699
22.0	2.0	0.0	5000.0	0.9988797477176252
24.0	2.0	0.0	5000.0	0.9989394095664269
